YEAR,MONTH,DAY,RAINFALL,TEMPERATURE_MAX,TEMPERATURE_MIN,TEMPERATURE_MEAN,RELATIVE_HUMIDITY,WIND_SPEED,WIND_DIRECTION,CLOUD,STATION_PRESSURE
2011,6,10,26.6,28,21,24.5,91,4,140,6,936.6
2011,6,11,9.2,24.5,19.8,22.2,91,3,120,7,937.8
2011,6,12,4.2,26.5,21.5,24,88,4,40,5,937.9
2011,6,13,1.6,27,22.5,24.8,88,3,90,6,937.6
2011,6,14,1,26.5,21.5,24,92,3,110,7,937.9
2011,6,15,0,26.3,20.8,23.6,92,3,140,6,937.5
2011,6,16,6,28.5,21,24.8,92,3,140,6,937.4
2011,6,17,14,28,20,24,88,3,90,6,937.2
2011,6,18,12.4,25.3,19.5,22.4,95,3,120,8,934.7
2011,6,19,26.6,22.1,20,21,98,4,240,8,934.3
2011,6,20,7,23,20.5,21.8,99,2,240,8,935.5
2011,6,21,11.8,27,20.5,23.8,92,2,320,7,936
2011,6,22,15.6,26.5,20.5,23.5,92,5,320,8,933.1
2011,6,23,163.1,22.5,20,21.3,99,8,320,8,930.1
2011,6,24,131.4,22.3,19.6,21,100,6,270,8,931.8
2011,6,25,13.9,22.8,19.4,21.1,96,4,340,8,935.5
2011,6,26,0,25.5,21.4,23.5,86,4,340,8,937.2
2011,6,27,0,27,21.5,24.3,87,2,320,5,937
2011,6,28,0,28,21.5,24.8,86,2,350,6,936.9
2011,6,29,0.6,27.5,20.5,24,89,3,350,6,937.6
2011,6,30,1,28,21,24.5,86,5,140,5,938
2011,7,1,1,28,20.8,24.4,91,3,40,4,937.6
2011,7,2,0,27,21,24,90,4,40,5,936.9
2011,7,3,0,27.5,20.8,24.2,86,4,90,5,937
2011,7,4,42.4,24.5,21,22.8,93,3,20,7,937
2011,7,5,3.6,26,21,23.5,95,2,290,8,935.7
2011,7,6,7.6,24.5,21,22.8,98,5,320,8,934.4
2011,7,7,7,24.2,20,22.1,95,5,290,8,936.2
2011,7,8,19.2,24.4,20,22.2,98,4,270,8,936.9
2011,7,9,18.8,22.3,20.3,21.3,99,5,340,8,935.8
2011,7,10,4.9,22,20,21,100,4,340,8,934.6
2011,7,11,8.8,23,21,22,96,3,320,6,935
2011,7,12,0,27,21,24,91,4,320,7,935.7
2011,7,13,0,27,21.3,24.2,88,4,340,7,936.4
2011,7,14,0,28,20.5,24.3,84,5,320,4,937.4
2011,7,15,0,29,20.5,24.8,86,3,320,4,937.5
2011,7,16,0,28,20.6,24.3,93,4,320,5,935.9
2011,7,17,0,26,20.5,23.3,90,6,320,7,935.1
2011,7,18,0,27.5,22.5,25,92,6,270,6,935.1
2011,7,19,0,27,22,24.5,93,5,320,7,935.7
2011,7,20,0,27,21.5,24.3,92,4,290,6,937
2011,7,21,0.6,27.5,21,24.3,92,4,20,6,936.4
2011,7,22,0,29,21.5,25.3,88,3,90,5,935.8
2011,7,23,2,27.5,21.5,24.5,90,3,40,4,936
2011,7,24,0,28.8,22.1,25.5,89,3,320,6,936.1
2011,7,25,35.8,23.5,21.5,22.5,99,6,320,8,936.5
2011,7,26,69,22.3,19,20.7,91,5,340,8,931.8
2011,7,27,14.4,23,17.5,20.3,99,5,220,8,931.6
2011,7,28,7.3,25,20,22.5,96,4,250,7,934.8
2011,7,29,21.4,24.3,20.3,22.3,93,6,320,8,935.3
2011,7,30,20.5,23.9,20,22,93,5,320,8,934.6
2011,7,31,20.2,24,20,22,94,3,320,8,934.2
2011,8,1,41.3,23,21,22,100,5,270,8,934.6
2011,8,2,42.2,23,19.5,21.3,100,6,320,8,925.2
2011,8,3,8.2,24,20.5,22.3,99,4,320,8,934.8
2011,8,4,0,27.3,21,24.2,93,5,320,6,933.4
2011,8,5,9.6,25,20,22.5,97,5,340,8,932.6
2011,8,6,12.3,22.6,20,21.3,98,4,320,8,933.9
2011,8,7,2,24.5,20.2,22.4,95,5,340,8,935.7
2011,8,8,0,26.3,21.5,23.9,93,4,320,8,937.4
2011,8,9,1.2,27,21,24,95,4,320,7,937.1
2011,8,10,3,26,22,24,94,2,320,7,937.2
2011,8,11,0,27.5,20,23.8,88,3,70,4,937.6
2011,8,12,3,28.5,20.3,24.4,86,4,90,4,936.7
2011,8,13,13.3,25.8,20,22.9,89,5,90,5,937.5
2011,8,14,53.7,25.2,20,22.6,91,4,70,8,938.8
2011,8,15,0,27,22,24.5,91,2,20,6,940.5
2011,8,16,0,27,21,24,90,3,20,6,939.1
2011,8,17,1.6,26.5,21,23.8,92,3,20,6,938
2011,8,18,10.1,25.2,20,22.6,93,4,40,6,937.1
2011,8,19,0.6,26.5,21.4,24,93,3,40,7,937.6
2011,8,20,2.2,25.8,21,23.4,93,3,40,7,937.7
2011,8,21,1,26.3,21,23.7,88,2,360,6,936.7
2011,8,22,20,28,21.5,24.8,97,4,320,8,936
2011,8,23,47,25.8,20,22.9,93,4,270,8,935.2
2011,8,24,8.8,26,21.4,23.7,97,4,320,8,933.3
2011,8,25,2.2,23.5,21,22.3,97,5,320,8,931.3
2011,8,26,35.3,24,20.8,22.4,96,7,320,8,930.6
2011,8,27,73.9,23.2,20.5,21.9,95,7,270,8,932.2
2011,8,28,17,25.8,20.5,23.2,94,7,280,8,934.4
2011,8,29,13.4,25,22,23.5,96,7,290,8,936.3
2011,8,30,0.2,25.5,20.7,23.1,95,6,290,8,935.8
2011,8,31,32.1,24.5,21,22.8,98,6,290,8,934.7
2011,9,1,13.6,23.5,20,21.8,94,7,320,7,934.6
2011,9,2,3.6,25.5,21.5,23.5,95,4,320,8,936.2
2011,9,3,11.2,26.6,21,23.8,96,3,320,8,936.6
2011,9,4,0,27,20.3,23.7,93,4,320,7,936.4
2011,9,5,0.4,26.5,21.5,24,95,3,320,7,936.8
2011,9,6,0.6,25,20.5,22.8,97,3,320,7,936.3
2011,9,7,10,25.5,21.3,23.4,96,4,320,8,935.5
2011,9,8,1.2,28.5,21.5,25,91,3,340,6,936.5
2011,9,9,58.6,27,21,24,93,3,110,6,937.7
2011,9,10,2.8,26,21.1,23.5,93,2,40,6,937.4
2011,9,11,0,27.8,21.2,24.5,89,3,340,7,937.4
2011,9,12,0,26.5,20.8,23.7,98,3,320,5,937.2
2011,9,13,1,27,20.5,23.8,96,5,320,7,935.3
2011,9,14,6.7,25,22,23.5,96,4,320,7,935
2011,9,15,6.9,24.8,21.3,23.1,96,5,320,8,936.9
2011,9,16,1,26,20.5,23.3,95,5,320,7,937.2
2011,9,17,4.3,26,21,23.5,93,5,320,8,936.2
2011,9,18,18.2,25,20.2,22.6,96,4,320,8,937.4
2011,9,19,3,25,21.5,23.3,96,3,320,7,937.8
2011,9,20,0,26,21.5,23.8,94,3,320,7,937.9
2011,9,21,7.4,26.3,21,23.7,94,3,320,7,937.2
2011,9,22,0,27,21,24,96,3,320,5,937.4
2011,9,23,5.6,27,20.5,23.8,94,4,270,8,937.1
2011,9,24,1,24.2,20.5,22.4,92,4,320,7,937.3
2011,9,25,9.8,26,20.5,23.3,89,4,320,7,935.6
2011,9,26,151.6,22.6,21,21.8,99,8,320,8,929
2011,9,27,194.5,22,19.5,20.8,100,7,250,8,927.1
2011,9,28,3.8,25.3,19.5,22.4,95,5,220,7,935.2
2011,9,29,0,26,21,23.5,88,5,320,5,938.2
2011,9,30,0,28.5,21,24.8,88,6,320,6,936.4
2011,10,1,34.5,23.5,20.3,21.9,94,6,320,8,930.2
2011,10,2,10.2,25.6,20.5,23,92,3,180,6,933.7
2011,10,3,12,28,21,24.5,90,9,360,6,937.1
2011,10,4,4.2,27,19.6,23.3,87,2,320,6,939.3
2011,10,5,1.2,27,19.5,23.3,91,3,20,5,940.2
2011,10,6,1.7,25,20,22.5,97,3,40,6,939.4
2011,10,7,67.1,26.5,20.3,23.4,90,3,360,8,937.4
2011,10,8,16.6,23.2,20,21.6,97,4,160,8,936.4
2011,10,9,1.5,24.6,20.5,22.5,100,4,160,8,938
2011,10,10,5,28,21,24.5,98,2,220,6,940.5
2011,10,11,1,26,20.5,23.3,95,3,40,7,939.7
2011,10,12,49.6,26.5,20.5,23.5,93,5,20,7,937
2011,10,13,10.1,23.5,20,21.8,99,4,140,8,936.6
2011,10,14,0,25.5,20.5,23,96,3,320,6,938.3
2011,10,15,0,26.7,21.5,24.1,92,4,320,6,938.9
2011,10,16,0.6,28,21.4,24.7,88,2,160,6,938.9
2011,10,17,0,27.5,22,24.8,88,3,20,3,939.8
2011,10,18,0,27,21,24,89,3,20,5,939
2011,10,19,0,27,21.8,24.4,92,4,110,6,937
2011,10,20,0,25.5,20.2,22.9,93,4,20,4,938.2
2011,10,21,0,27,20.5,23.8,87,3,10,4,938.2
2011,10,22,0,26.8,20.2,23.5,88,3,30,4,937.9
2011,10,23,5.2,26.5,20.2,23.4,90,3,40,4,937.9
2011,10,24,4.6,26.3,21.5,23.9,88,3,20,4,939
2011,10,25,0,27,19.8,23.4,85,5,20,4,938.7
2011,10,26,1.4,26.3,21,23.7,83,4,20,5,937.3
2011,10,27,1,25.5,19.5,22.5,89,6,20,5,938.5
2011,10,28,0,26,21.5,23.8,89,6,40,3,938.3
2011,10,29,0,27,20.4,23.7,81,5,20,2,936.7
2011,10,30,1.2,25.5,21,23.3,87,4,40,5,936.9
2011,10,31,0,25.2,21.5,23.4,89,5,20,6,937
2011,11,1,16.2,25,19.2,22.1,90,5,20,7,936
2011,11,2,13.7,24,20.5,22.3,94,5,90,8,935.3
2011,11,3,78,22.5,20,21.3,97,6,40,8,935.9
2011,11,4,35.6,24.5,20,22.3,99,5,40,8,936.5
2011,11,5,89.9,26,20,23,96,4,320,8,936.3
2011,11,6,0,25,20.3,22.7,93,3,290,7,937.2
2011,11,7,0,26,21.5,23.8,91,3,20,5,938.8
2011,11,8,1,27,21.5,24.3,91,3,140,6,939
2011,11,9,0.4,28,21,24.5,88,4,340,4,938
2011,11,10,0,29,21.8,25.4,88,3,340,5,938
2011,11,11,0,28.2,21.5,24.9,87,2,40,4,939.8
2011,11,12,0,27.5,21,24.3,87,4,40,3,941
2011,11,13,0.4,26,21,23.5,78,4,40,4,939.5
2011,11,14,41.8,25,20.8,22.9,90,7,90,7,938.8
2011,11,15,21.5,22.5,18.5,20.5,96,6,20,8,937.2
2011,11,16,1,25.5,21.3,23.4,95,4,110,6,937.3
2011,11,17,3.5,26,21.5,23.8,94,4,90,7,938.9
2011,11,18,0,25.3,20.5,22.9,91,4,90,4,938.8
2011,11,19,0,25.8,20.5,23.2,89,5,90,3,939.5
2011,11,20,0,26,20.5,23.3,90,6,40,4,941
2011,11,21,31.8,25.5,18.5,22,86,5,70,6,940.2
2011,11,22,10.8,24,21.5,22.8,89,7,20,7,939.7
2011,11,23,9.3,24.5,20.8,22.7,92,6,20,5,938.8
2011,11,24,5.5,24,21,22.5,85,8,20,6,939
2011,11,25,1.5,23.5,20.3,21.9,91,8,40,7,939.6
2011,11,26,2.2,24.5,19.5,22,89,6,40,7,937.6
2011,11,27,0,25.3,20.1,22.7,90,4,20,6,936.4
2011,11,28,0,26.6,18.8,22.7,84,3,70,4,937.3
2011,11,29,0,27,21,24,85,4,20,4,938.2
2011,11,30,0,27,21,24,90,5,70,5,937
2011,12,1,1,24.5,21,22.8,95,3,360,5,935.3
2011,12,2,5.8,27,20.5,23.8,90,3,330,4,934.3
2011,12,3,9.6,26.8,20.6,23.7,89,5,40,4,936.3
2011,12,4,118.5,23,20.5,21.8,95,6,90,8,938
2011,12,5,6.2,25.5,20.5,23,93,5,40,6,939.2
2011,12,6,26.4,24,17.8,20.9,94,5,90,8,939.1
2011,12,7,5.6,24,20,22,89,6,40,7,936.8
2011,12,8,31.2,25,21,23,95,5,20,8,935.3
2011,12,9,68.7,21.5,20.1,20.8,97,6,20,8,935.4
2011,12,10,9.4,24,20.4,22.2,99,4,40,8,936.2
2011,12,11,1.1,23.8,20.8,22.3,98,3,20,7,937.3
2011,12,12,0,26,21,23.5,89,4,40,4,938.6
2011,12,13,1.1,25.2,21,23.1,91,4,40,5,939.2
2011,12,14,5.1,25.8,20.3,23.1,90,5,90,7,938.9
2011,12,15,4,24.5,21,22.8,89,5,20,6,937.8
2011,12,16,8.8,24,20,22,89,7,40,8,938.6
2011,12,17,34.6,23,20,21.5,93,7,90,8,938.2
2011,12,18,2.6,23,20,21.5,94,5,40,6,938.7
2011,12,19,0,25,20.5,22.8,91,5,70,6,938.4
2011,12,20,0.2,25,20.3,22.7,90,5,70,5,938.4
2011,12,21,0.6,25,20.2,22.6,90,4,70,5,938.3
2011,12,22,0,25,20.8,22.9,89,4,20,6,937.3
2011,12,23,1.8,24,20,22,95,3,40,8,937
2011,12,24,1.2,22.2,18,20.1,95,7,40,8,937.8
2011,12,25,4.2,22,18.5,20.3,90,9,40,7,939.7
2011,12,26,2,21,18.8,19.9,92,9,40,7,941.2
2011,12,27,3.4,22,18.5,20.3,90,7,20,8,941.4
2011,12,28,0,26,20.3,23.2,88,4,40,6,940.9
2011,12,29,0.2,23.2,20,21.6,95,7,90,6,940.8
2011,12,30,1.8,24.7,20,22.4,91,5,90,5,942.1
2011,12,31,0,24,19.8,21.9,92,4,90,5,941.9
2012,1,1,0,24.7,19.5,22.1,89,4,20,4,940.9
2012,1,2,2,24.8,19,21.9,89,4,20,6,940
2012,1,3,18.4,24,19.3,21.7,95,4,90,7,940.1
2012,1,4,3,22.5,18.5,20.5,93,6,70,7,940.8
2012,1,5,0,24,20,22,89,5,20,5,941.3
2012,1,6,4.6,25,19.5,22.3,88,6,90,7,941.8
2012,1,7,0.1,23.5,19.5,21.5,91,7,40,7,942
2012,1,8,24.5,22,19.1,20.5,95,6,60,8,942.1
2012,1,9,0,24.2,20.3,22.3,85,5,40,7,941
2012,1,10,4.4,24.5,19.4,22,90,7,70,7,940.7
2012,1,11,0,24.5,18.7,21.6,77,6,70,6,940.8
2012,1,12,0,23.3,20,21.7,80,7,20,5,940.3
2012,1,13,0,24.5,20,22.3,84,9,20,5,939.9
2012,1,14,5,23.6,19.5,21.5,94,5,90,7,938.9
2012,1,15,0,24,20,22,92,3,80,6,937.5
2012,1,16,0,24.5,22,23.3,91,2,90,6,937.1
2012,1,17,0,24,19.3,21.7,94,4,40,6,937.2
2012,1,18,21.2,26.2,20.3,23.3,94,3,70,5,937.3
2012,1,19,0,26,21,23.5,93,3,20,3,937
2012,1,20,0,27,20,23.5,90,4,20,4,936.9
2012,1,21,0,25.5,19.4,22.5,89,5,40,5,937.7
2012,1,22,0,24.5,19.2,21.9,91,5,20,4,938.2
2012,1,23,0,24.7,19,21.9,85,6,40,3,938.7
2012,1,24,0,25,19.2,22.1,85,5,20,3,938.9
2012,1,25,0,25,18.8,21.9,89,5,40,6,939.6
2012,1,26,2.8,23,18,20.5,90,7,20,5,940
2012,1,27,0,24,19.1,21.5,88,7,90,5,939.9
2012,1,28,2,23.8,20,21.9,94,6,90,6,939.4
2012,1,29,0,26.5,19.8,23.2,89,4,40,4,939.5
2012,1,30,0,26,20,23,89,5,40,3,940.3
2012,1,31,10.2,24.1,19,21.5,96,4,40,7,940.4
2012,2,1,0,22,18.2,20.1,97,4,90,8,940.7
2012,2,2,0.2,25.5,19,22.3,91,5,20,7,940.6
2012,2,3,3.6,21,18,19.5,93,7,90,7,941
2012,2,4,3.2,21.2,18.3,19.8,88,7,90,7,941.4
2012,2,5,0,23.5,18.2,20.9,83,6,40,5,940.5
2012,2,6,0,24,18.6,21.3,81,3,40,2,938.1
2012,2,7,0,26,19.5,22.8,78,4,20,5,938.7
2012,2,8,0,24.2,18.4,21.3,88,4,40,6,939.5
2012,2,9,0,22,19.5,20.8,96,6,20,6,940
2012,2,10,0,23.1,19,21,91,6,20,5,940
2012,2,11,0,23.9,19,21.5,88,8,40,5,940.4
2012,2,12,19.1,22,18.5,20.3,89,8,70,8,939.8
2012,2,13,52.8,23.2,19,21.1,92,6,110,8,940.4
2012,2,14,0.8,22.5,19.5,21,92,5,90,6,939.4
2012,2,15,0.4,25.2,20,22.6,91,4,90,6,937.3
2012,2,16,10.6,26,20.5,23.3,95,5,90,7,936.8
2012,2,17,6.8,24.1,20,22,94,6,90,8,937.8
2012,2,18,1,22.5,18.7,20.6,96,4,20,6,938.6
2012,2,19,39,24.6,18.5,21.5,82,6,20,7,938.1
2012,2,20,37.4,22.2,20,21.1,95,5,20,7,938.3
2012,2,21,0,26.2,20.4,23.3,90,4,90,4,938.1
2012,2,22,0,26.3,21,23.7,87,3,70,5,937.8
2012,2,23,0,26.5,20,23.3,82,4,90,2,937.3
2012,2,24,0,27,19.2,23.1,86,4,90,2,937.1
2012,2,25,0,27,20,23.5,84,4,90,3,937.5
2012,2,26,0,27.1,20,23.5,83,5,40,5,937.4
2012,2,27,0,24,20,22,89,5,90,5,937.2
2012,2,28,0,27,20.5,23.8,84,4,90,4,937
2012,2,29,0,26.5,20,23.3,88,5,90,5,938.1
2012,3,1,5.4,26,20.8,23.4,97,6,90,5,937.4
2012,3,2,0,27,20.5,23.8,90,6,90,5,937.7
2012,3,3,0,25.7,20.5,23.1,85,7,90,3,938.9
2012,3,4,0,25.5,20,22.8,86,5,90,4,938.5
2012,3,5,0,25.8,20.5,23.2,83,5,90,4,938.3
2012,3,6,0,26,15,20.5,89,5,40,5,937.4
2012,3,7,0,26.5,18.5,22.5,90,4,40,6,936.4
2012,3,8,0,26.5,20,23.3,84,4,90,3,936.8
2012,3,9,0,26.5,16.4,21.5,78,5,20,2,937.6
2012,3,10,0.2,26.3,20,23.2,84,5,40,5,938.4
2012,3,11,0,24.5,19.5,22,86,5,80,7,939.4
2012,3,12,22,22.5,18.5,20.5,97,6,90,8,940.4
2012,3,13,1,25,15.5,20.3,89,4,90,7,941.4
2012,3,14,1,23.5,13.5,18.5,90,5,70,7,940.5
2012,3,15,0,25.1,21,23,86,5,90,6,940
2012,3,16,0.8,25.2,18.6,21.9,89,5,70,5,939.6
2012,3,17,0,25.6,19.5,22.5,86,5,80,6,939.6
2012,3,18,0,26.4,18.6,22.5,88,5,40,6,939.4
2012,3,19,0,24.5,19.5,22,89,3,20,7,938.9
2012,3,20,0,25.5,16,20.8,86,4,70,7,938.3
2012,3,21,0.8,25,15,20,86,6,70,7,937.9
2012,3,22,14.6,23,20.5,21.8,95,5,40,7,938
2012,3,23,1.2,28,20.8,24.4,90,3,40,5,938.6
2012,3,24,0,27.5,21,24.3,88,3,40,5,938.4
2012,3,25,0,25,20.5,22.8,91,6,20,7,938.7
2012,3,26,10.6,23,19.8,21.4,93,8,70,8,939.8
2012,3,27,0,22,13,17.5,87,7,40,8,941.9
2012,3,28,2.4,23,18.5,20.8,88,7,40,5,940.9
2012,3,29,57.2,22,20,21,98,5,90,8,940.5
2012,3,30,2,25.2,20.8,23,92,4,70,6,939.8
2012,3,31,36.4,24,20.3,22.2,94,5,70,6,940.1
2012,4,1,1.6,25.5,20.5,23,90,6,40,5,941.6
2012,4,2,0,25.3,20.7,23,90,5,90,5,941.9
2012,4,3,0,27,17,22,87,4,90,3,941.7
2012,4,4,1,26.5,19.5,23,88,4,110,4,940.4
2012,4,5,0,27,21.5,24.3,86,3,20,5,939.2
2012,4,6,0,28,20,24,86,3,80,4,939.5
2012,4,7,0,27,20.3,23.7,80,5,90,2,940.3
2012,4,8,0,27,19,23,82,5,90,3,940.6
2012,4,9,0,25.5,20.2,22.9,84,6,90,4,941
2012,4,10,0,27,16,21.5,86,5,90,5,940
2012,4,11,0,27,19.5,23.3,87,4,40,5,938.4
2012,4,12,0.4,27.5,21.8,24.7,93,3,20,3,938
2012,4,13,0,28,19.5,23.8,77,3,40,2,938.9
2012,4,14,0,27,19,23,82,5,40,2,939.4
2012,4,15,0,27.6,19.6,23.6,84,3,90,1,938.6
2012,4,16,0,29.5,20,24.8,77,3,90,2,938
2012,4,17,0,28.2,18,23.1,80,3,40,3,937.2
2012,4,18,0,27.2,16,21.6,70,3,70,3,937.3
2012,4,19,0,27,22.5,24.8,80,5,90,3,937.7
2012,4,20,0,27.8,20,23.9,79,4,180,3,938
2012,4,21,0,28,20.5,24.3,85,4,160,3,938.4
2012,4,22,0,28.2,21,24.6,85,5,90,4,938.1
2012,4,23,2.8,25,20.5,22.8,91,5,90,5,938.8
2012,4,24,0,28.1,16,22,82,4,40,3,938.4
2012,4,25,0,29.5,22,25.8,82,4,140,4,938.2
2012,4,26,3.6,30,22,26,86,3,90,5,938
2012,4,27,0,28,21,24.5,83,4,90,3,938.6
2012,4,28,0,29.1,21,25,82,5,40,3,938.6
2012,4,29,0,29,21,25,83,5,70,3,938.4
2012,4,30,0,28.5,21.4,25,81,4,70,3,9382
2012,5,1,0,29,18.5,23.8,84,3,90,5,938.7
2012,5,2,12.2,30.5,18,24.3,84,3,340,7,938.3
2012,5,3,0,30.5,19,24.8,84,3,270,6,936.8
2012,5,4,12.2,29,19.6,24.3,95,3,340,6,936.2
2012,5,5,49.8,29.6,19.5,24.5,86,2,10,6,936.8
2012,5,6,1.4,29,22,25.5,85,1,180,7,937.4
2012,5,7,0,28.5,23,25.8,90,2,140,5,937.8
2012,5,8,1.2,30,18.5,24.3,87,3,320,6,938.6
2012,5,9,1.2,30.5,21.5,26,85,3,320,7,939.5
2012,5,10,10.8,30,22,26,88,3,180,7,938.5
2012,5,11,0,29,21.5,25.3,86,3,20,7,936.6
2012,5,12,2.2,27.5,22,24.8,85,3,90,7,936.2
2012,5,13,0.8,27.5,21.6,24.5,86,3,110,7,935.5
2012,5,14,6.2,28,21.6,24.8,89,4,150,6,937.5
2012,5,15,1.2,29,18,23.5,92,3,180,7,937.3
2012,5,16,0,28.5,18,23.3,88,3,140,7,937
2012,5,17,0,28.5,22.8,25.7,92,2,180,6,937
2012,5,18,0,29,21.5,25.3,89,3,30,5,938.3
2012,5,19,0,20,21.5,20.8,86,5,100,4,938.3
2012,5,20,64.2,30.5,21,25.8,87,3,330,8,935.9
2012,5,21,2.8,27.5,21,24.3,86,3,340,6,935.8
2012,5,22,11.2,29,15.5,22.3,92,4,320,7,936.2
2012,5,23,41.5,29.5,17,23.3,85,3,320,7,935.7
2012,5,24,1,28,22.5,25.3,92,2,320,6,935.6
2012,5,25,0,29,22,25.5,89,4,320,5,936.6
2012,5,26,0,28.5,21.1,24.8,89,3,320,4,937.2
2012,5,27,0.4,29.3,21.5,25.4,90,2,340,5,937.3
2012,5,28,0,29,21.5,25.3,92,3,20,7,937.2
2012,5,29,9,28.8,17,22.9,88,2,340,8,936.8
2012,5,30,3,28,16,22,93,3,40,7,934.8
2012,5,31,0,29,22.5,25.8,92,3,270,7,934.2
2012,6,1,55.8,28,21.5,24.8,93,5,270,8,932.4
2012,6,2,46.4,23.5,20,21.8,98,7,320,8,931.8
2012,6,3,1.8,25,21,23,94,6,320,8,932.3
2012,6,4,1.4,25,20.5,22.8,96,7,320,8,933.4
2012,6,5,37.8,29,16.5,22.8,91,3,320,7,933.7
2012,6,6,1.4,28.5,18,23.3,92,4,320,7,933.7
2012,6,7,31.2,28,21,24.5,94,4,320,6,935.6
2012,6,8,0,27,21,24,92,4,320,6,937.2
2012,6,9,0,29,22,25.5,87,3,320,4,936.9
2012,6,10,0,28,22.5,25.3,92,4,300,6,936.4
2012,6,11,5.4,27,21,24,94,5,320,8,935.4
2012,6,12,15.4,25.3,19,22.2,97,5,320,8,935
2012,6,13,5.4,24.5,15,19.8,98,5,290,8,935.6
2012,6,14,4.8,24.5,20.5,22.5,95,4,320,8,935.8
2012,6,15,5.2,25,20.5,22.8,94,6,320,8,934
2012,6,16,2.5,25.5,20.2,22.9,95,4,320,8,934.6
2012,6,17,18.9,24.5,20.5,22.5,79,5,270,8,935.5
2012,6,18,0,26,20.5,23.3,89,5,270,6,936.4
2012,6,19,0,27.5,19.5,23.5,84,4,270,5,936.3
2012,6,20,0,28.5,18,23.3,79,4,270,6,937.6
2012,6,21,0,29,21.8,25.4,85,5,320,5,940
2012,6,22,5.8,27.6,20.5,24,92,4,320,5,938.9
2012,6,23,0,29,21,25,84,3,320,3,937.4
2012,6,24,0.8,28.5,20.5,24.5,90,3,320,5,937.4
2012,6,25,8,27.2,20,23.6,96,2,320,7,937
2012,6,26,0.8,25.5,18,21.8,96,2,320,7,936.5
2012,6,27,20.9,26,18.5,22.3,95,3,320,8,935
2012,6,28,18.2,24,21,22.5,99,4,320,8,933.1
2012,6,29,5.6,26.1,20.5,23.3,90,3,180,6,935.4
2012,6,30,33.4,25,20.5,22.8,94,4,90,6,937.6
2012,7,1,5.5,27.5,20.5,24,86,4,20,5,937.5
2012,7,2,71.2,26.5,20,23.3,90,3,20,7,935.7
2012,7,3,64.5,26,18,22,98,3,320,8,932.5
2012,7,4,7.6,24.5,18,21.3,95,2,320,7,934.5
2012,7,5,3.6,28,21,24.5,90,2,320,6,937.3
2012,7,6,0.2,27.5,20,23.8,100,2,180,6,937
2012,7,7,0.4,29.5,20.5,25,88,4,60,6,935.4
2012,7,8,0.6,29.5,20.2,24.9,86,3,10,6,936.2
2012,7,9,0,28.5,20,24.3,91,3,40,6,936.5
2012,7,10,2.2,28,18.5,23.3,93,3,340,8,936.8
2012,7,11,18.3,27.5,17,22.3,85,3,320,8,937.6
2012,7,12,0,27,21.8,24.4,95,2,320,5,937.5
2012,7,13,3.6,28,21,24.5,91,3,320,6,937
2012,7,14,0,27.8,21,24.4,87,3,90,5,937.2
2012,7,15,0,27.8,21.8,24.8,88,3,180,5,937.8
2012,7,16,9.9,28.5,21.5,25,86,3,320,3,937.8
2012,7,17,11.5,28,21,24.5,93,3,340,7,937.6
2012,7,18,3.4,29,18,23.5,90,3,320,7,936.9
2012,7,19,37.9,26.5,21.3,23.9,92,5,320,8,935.6
2012,7,20,59.9,22,19,20.5,100,5,320,8,934.7
2012,7,21,69.6,21.5,18.5,20,-999,4,340,8,937.8
2012,7,22,29,22.5,19,20.8,100,4,220,8,933.6
2012,7,23,2.8,26.5,21,23.8,95,4,270,8,934.1
2012,7,24,0.8,28.5,18.5,23.5,91,3,320,8,935.7
2012,7,25,12,25.5,17,21.3,97,3,340,8,936.9
2012,7,26,17.8,27,21.5,24.3,95,3,320,6,935.4
2012,7,27,23.2,26,21,23.5,96,2,320,8,933.9
2012,7,28,98,26.8,21,23.9,92,2,320,8,932.2
2012,7,29,140.3,23.2,20.5,21.9,98,5,320,8,929
2012,7,30,53.2,22.5,20.3,21.4,98,8,320,8,928.8
2012,7,31,100.4,25,19.5,22.3,99,7,320,8,929.3
2012,8,1,28.4,23.5,17,20.3,-999,6,320,8,930.6
2012,8,2,40.8,23,21.5,22.3,100,6,320,8,932.6
2012,8,3,42,23.5,20.5,22,100,6,320,8,933.6
2012,8,4,27.8,22.5,20,21.3,-999,5,320,8,933.7
2012,8,5,87.8,23,19,21,-999,5,320,8,934.4
2012,8,6,156.4,21.8,18.5,20.2,100,4,320,8,935
2012,8,7,141.8,22,18,20,94,5,320,8,934.8
2012,8,8,73.4,23,17.5,20.3,-999,5,320,8,934.4
2012,8,9,14.4,23.5,21.5,22.5,98,3,320,7,935.4
2012,8,10,70.4,23.5,20,21.8,100,4,320,8,937.5
2012,8,11,0,25.5,20,22.8,97,3,320,6,938.2
2012,8,12,5.4,25.5,19,22.3,94,4,320,8,936.6
2012,8,13,19.8,22.5,18.5,20.5,100,5,320,8,934.7
2012,8,14,60.4,22,19.5,20.8,-999,5,320,8,932.4
2012,8,15,37.2,22.5,18,20.3,-999,5,250,8,932.1
2012,8,16,1,25,21.5,23.3,97,3,220,6,935.6
2012,8,17,0,28,21.3,24.7,82,3,320,4,937.3
2012,8,18,7.8,26,20.8,23.4,90,4,320,7,937.8
2012,8,19,11.1,25,20.5,22.8,91,5,320,8,936
2012,8,20,0,23.5,20.5,22,94,4,320,7,935.5
2012,8,21,8.4,25.5,19,22.3,95,3,320,8,935.8
